sku,Name,Brand,Categories,Wholesale,Retail,Description,Images,Length,Width,Height
9090-182-K,SOFA,Caracole,Furniture > Living > Sofas,1110,2220,"Curvaceous and shapely, with traditional elements like button-tufting and decorative nailhead trim, this tight bench seat sofa also conveys a modern sensibility covered in soft powder blue velvet chenille, with metallic accents on the pillows. An antiqued metal ferrule caps the carved wood feet.","9090-182-K-1.jpg,9090-182-K-2.jpg",90W x 43D x 36H,,
9090-182-P,SOFA,Caracole,Furniture > Living > Sofas,1294,2588,"FEATURES:
Metal Ferrules.
Nailhead Trim Accents.
Tufted Tight Seat and Inback.
CONSTRUCTION:
Plush Poly Foam Cushion.
No Sag Seat.
Fiber Filled Pillows.","9090-182-P-1,9090-182-P-2",90W x 43D x 36H,,
9090-282-D,110 SOFA,Caracole,Furniture > Living > Sofas,1249,2498,"FEATURES:
Decorative nailhead trim.
Metal ferrules on front feet.
CONSTRUCTION:
No sag seat.
Plush poly foam cushion.
Fiber filled pillows.",9090-282-D-1.jpg,110W x 43D x 36H,,
9260-082-A,SOFA,Caracole,Furniture > Living > Sofas,1227,2454,"With its classic kidney shape, this sofa adds a soft silhouette to modern seating areas. Features a gently bowed bench seat and comfortably curved back, dramatically defined by pleated velvet that wraps the frame with a rippling effect. Artfully accented by metallic pillows and tapered round legs with polished ferrules. Pairs perfectly with our Farrah oval cocktail table and Farrah round end tables.","9260-082-A-1.jpg,9260-082-A-2.jpg,9260-082-A-3.jpg,9260-082-A-4.jpg,9260-082-A-5.jpg",88.5W x 39.5D x 32.25H,,
9270-082-A,VICTORIA SOFA,Caracole,Furniture > Living > Sofas,970,1940,"A fresh, yet familiar addition to living room interiors, this shapely sofa adds a note of effortless glamour in a cream performance basketweave with a subtle luster. Gently sloping arms lend a contemporary take on the classic English arm, complemented by tapered legs in a Sparkling Argent finish. Accent pillows add shimmer and tactile appeal in a botanical leaf print and gold-toned satin. Sectional and chair also available.","9270-082-A-1.jpg,9270-082-A-2.jpg,9270-082-A-3.jpg,9270-082-A-4.jpg,9270-082-A-5.jpg",76W x 37D x 35H,,
C010-016-012-A,SOFA,Caracole,Furniture > Living > Sofas,2220,4440,"Punctuated by carved, ribbon-detailed “wings” that cap the edges of each arm, this sofa has a sleek profile with a graceful inward curve creating a long line from arm to arm. The design is accented by an exposed frame that is detailed in Blush Taupe; however, similarities to cabriole sofas of the past end there. The sofa is upholstered in a fashionable, creamy boucle fabric that has a soft shimmer. The dramatic cutout in the back lends a sculptural tone to the piece. A beautiful quilted pattern wraps the sofa's exterior. A single curvaceous bench seat lends plush comfort to this generously proportioned piece that is accented with six contrasting throw pillows in textured tones ranging from violet to lavender.","C010-016-012-A-1.jpg,C010-016-012-A-2.jpg,C010-016-012-A-3.jpg,C010-016-012-A-4.jpg,C010-016-012-A-5.jpg,C010-016-012-A-6.jpg,C010-016-012-A-7.jpg",105W x 44D x 33H,,
C010-016-013-A,SOFA,Caracole,Furniture > Living > Sofas,2081,4162,"Graceful style emanates from this awe-inspiring sofa. Finished in metallic Blush Taupe, its flowing, contemporized cabriole shape is warm and inviting. The sofa's back and arms gently curve around you in comfort. The richness of this piece is accentuated by the ultra-soft oyster-colored velvet that fully enrobes the silhouette. Carved ribbon detailing on the exposed wood frame and upholstered accent stitching lend a tailored effect to this piece. Six contrasting throw pillows, all in luxurious quilted velvets and dressy satins, ensure that this sofa is loaded with updated, retro-chic style.","C010-016-013-A-1.jpg,C010-016-013-A-2.jpg,C010-016-013-A-3.jpg,C010-016-013-A-4.jpg,C010-016-013-A-5.jpg,C010-016-013-A-6.jpg",96.75W x 41D x 34.5H,,
C020-417-111-A,SOFA,Caracole,Furniture > Living > Sofas,1971,3942,"This generous sized sofa is true luxury. The carved, slender exposed wood frame features sweeping arms, and is punctuated by tapered sabre legs, finished in a soft silver paint. The piece is wrapped in a shimmering, dressy nubby brushed tweed fabric in neutral cream tones. Four throw pillows, two in a buff velvet and two in a luminous rippled textured woven fabric, compliment the sofa's sophisticated profile.","C020-417-111-A-1.jpg,C020-417-111-A-2.jpg,C020-417-111-A-3.jpg,C020-417-111-A-4.jpg,C020-417-111-A-5.jpg,C020-417-111-A-6.jpg,C020-417-111-A-7.jpg",96.5W x 39.75D x 32.75H,,
C060-419-011-A,SOFA,Caracole,Furniture > Living > Sofas,2039,4078,"Elegance is always in style and it's illustrated to full effect in this sophisticated sofa. Infused with influences from the French Rococo era, it boasts a wood base featuring carved laurel leaf motifs accentuated by a Caramel Metallic painted finish. Modern splay arms add a contemporary flair to this extraordinary sofa, as do shapely legs capped with metal ferrules. Channeling the Rococo period's love of extravagance, this artful design is styled with an array of pillows in a silky palette. With every element of style considered, it creates the ultimate seating area for rest and relaxation.","C060-419-011-A-1.jpg,C060-419-011-A-2.jpg,C060-419-011-A-3.jpg,C060-419-011-A-4.jpg,C060-419-011-A-5.jpg,C060-419-011-A-6.jpg,C060-419-011-A-7.jpg,C060-419-011-A-8.jpg",92W x 37.75D x 36H,,
C090-020-011-A,SOFA,Caracole,Furniture > Living > Sofas,1385,2770,"With a timeless silhouette, the Lillian sofa elegantly mixes subtle pattern and texture with the soft sheen of metallics. Pleated scroll arms add a hint of formality, complemented by wood trim and carved legs in Soft Radiance paint. Tailored to perfection in a micro-chenille performance fabric, the look is luxurious and livable. Toss pillows in satin and a contemporary damask fabric trimmed in crystal-beaded welt lend a fashionable finishing touch.","C090-020-011-A-1.jpg,C090-020-011-A-2.jpg,C090-020-011-A-3.jpg,C090-020-011-A-4.jpg,C090-020-011-A-5.jpg,C090-020-011-A-6.jpg,C090-020-011-A-7.jpg",92.5W x 38.25D x 32.5H,,
C100-422-011-A,THE OXFORD SOFA,Caracole,Furniture > Living > Sofas,1720,3440,"FEATURES:
Wood legs finished in Stallion stain.
Silkscreen ferrules in Afterglow.
CONSTRUCTION:
No sag
Seat cushion with foam
Throw pillows with pure feather down.","C100-422-011-A-1.jpg,C100-422-011-A-2.jpg,C100-422-011-A-3.jpg,C100-422-011-A-4.jpg,C100-422-011-A-5.jpg",95W x 37.75D x 31H,,
C110-422-011-A,VALENTINA SOFA,Caracole,Furniture > Living > Sofas,1830,3660,"FEATURES:
Exposed wood and legs in Golden Shimmer
CONSTRUCTION:
No sag.
Seat cushion with foam.
Throw pillows with pure feather down.","C110-422-011-A-1.jpg,C110-422-011-A-2.jpg,C110-422-011-A-3.jpg,C110-422-011-A-4.jpg,C110-422-011-A-5.jpg",98W x 39.5D x 35H,,
M020-417-011-A,STREAMLINE SOFA,Caracole,Furniture > Living > Sofas,1201,2402,"The streamlined appeal of this low, modern sofa comes from its generously curved features. The piece has a refined profile with a sophisticated rounded frame that welcomes you to sit and relax. Fully upholstered in a textured, creamy basketweave fabric, beautiful tailoring creates smooth edges. With supreme seating comfort, two chenille throw pillows in a rich espresso and two throw pillows with a unique cut velvet geometric design, this sofa is the perfect mix of playful form and function. The piece is finished with low Smoked Bronze metal feet.","M020-417-011-A-1.jpg,M020-417-011-A-2.jpg,M020-417-011-A-3.jpg,M020-417-011-A-4.jpg,M020-417-011-A-5.jpg,M020-417-011-A-6.jpg,M020-417-011-A-7.jpg",96.5W x 38.25D x 28.25H,,
M020-417-012-A,MODERNE SOFA,Caracole,Furniture > Living > Sofas,1360,2720,"This sofa with squared corners is impeccably tailored. Fully encased in soft brushed neutral linen-look fabric, the back and arms have a vertical stitch detail and a slender blanket wrap feature that envelopes the tapered track arm design. The bench seat adds to its streamlined appeal. Three matching throw pillows are paired with two velvet pillows in rich espresso and two contrasting pillows showcasing an enlarged herringbone pattern in a lighter espresso shade. Perched on low platform feet finished in Bourbon Glaze, this is a bespoke piece for contemporary living.","M020-417-012-A-1.jpg,M020-417-012-A-2.jpg,M020-417-012-A-3.jpg,M020-417-012-A-4.jpg,M020-417-012-A-5.jpg,M020-417-012-A-6.jpg",88.75W x 38.5D x 29H,,
M080-418-011-A,GRACE SOFA,Caracole,Furniture > Living > Sofas,1075,2150,"Relax and unwind in style with the generous proportions and unique character of this sofa. Its button-tufted arms and back ensure its comfort while conveying refined elegance. Upholstered in a flannel grey strie velvet, it features accent pillows in a playful platinum stripe and a pearl faux dupioni satin. A Satin Ebony finish the exposed wood base and legs creating a finished upscale look.","M080-418-011-A-1.jpg,M080-418-011-A-2.jpg,M080-418-011-A-3.jpg,M080-418-011-A-4.jpg,M080-418-011-A-5.jpg,M080-418-011-A-6.jpg",90W x 36D x 27.25H,,
M090-018-012-A,OPEN FRAMEWORK,Caracole,Furniture > Living > Sofas,1175,2350,"A definitive tastemaker, this exceptional sofa has all the right stuff. Its simple silhouette is accentuated by a stainless-steel and tungsten-plated frame with a two-tone finish. This innovative design gives the sofa a suspended look and creates a light and airy visual. Tailored in a palette of moonlight silver with hints of metallic, its body fabric has a subtle menswear look. Accent pillows in a shimmering diamond geometric pattern add a subtle layer of luxe texture while maintaining its artful appeal.","M090-018-012-A-1.jpg,M090-018-012-A-2.jpg,M090-018-012-A-3.jpg,M090-018-012-A-4.jpg,M090-018-012-A-5.jpg,M090-018-012-A-6.jpg,M090-018-012-A-7.jpg",86.5W x 37D x 26.25H,,
M100-419-021-A,DOUBLE EDGE SOFA,Caracole,Furniture > Living > Sofas,1161,2322,"With the twice the detailing and twice the character, this singular sofa offers double the design impact. Its modern silhouette is curved in all the right places and features a stacked sabre arm. Two lush, statement-making fabrics create its one-of-a-kind look: a Tuscan teal velvet on its interior and a coordinating micro-stripe along its exterior. Seen from the front, this sofa's unique quilting and arm style gives the appearance of a sofa within a sofa. Sensuously curved, this exceptional sofa feels right at home when juxtaposed with the linear, angular silhouettes of other modern furnishings.","M100-419-021-A-1.jpg,M100-419-021-A-2.jpg,M100-419-021-A-3.jpg,M100-419-021-A-4.jpg,M100-419-021-A-5.jpg,M100-419-021-A-6.jpg,M100-419-021-A-7.jpg,M100-419-021-A-8.jpg",79W x 36.5D x 31.5H,,
M110-019-011-B,REFRESH SOFA,Caracole,Furniture > Living > Sofas,1415,2830,"Designed for comfort and a crowd, the Refresh sofa is a designer favorite. At once bold and timeless, its plush design illustrates the exceptional result of when fashion and comfort converge. Its refreshing styling is equally cozy and rewarding to relax into. Just sit back and you'll appreciate the surprisingly lush support of its low, deep design and pillow-topped cushions. A luxurious velvet fabric cover and block feet finished in Black Stained Ash add a finishing touch. Designed to surround you in stylish comfort, this sofa offers the perfect mix of form and function.","M110-019-011-B-1.jpg,M110-019-011-B-2.jpg,M110-019-011-B-3.jpg,M110-019-011-B-4.jpg,M110-019-011-B-5.jpg,M110-019-011-B-6.jpg,M110-019-011-B-7.jpg,M110-019-011-B-8.jpg",106W x 40D x 31.75H,,
M110-019-211-A,REMIX SOFA,Caracole,Furniture > Living > Sofas,1034,2068,"Modern meets classic in the perfect remix of this marvelous sofa. Its timeless silhouette feels updated and relevant with a suspended frame, metal flange detailing and cast-metal tapered legs—all wearing a bold Black Iron finish. Its sumptuously comfortable seat is upholstered to perfection in a wooly, textured body fabric that feels as delightful as it looks. A woven leather decorative welt outlines the slope of this refreshing sofa while lending an element of organic harmony.","M110-019-211-A-1.jpg,M110-019-211-A-2.jpg,M110-019-211-A-3.jpg,M110-019-211-A-4.jpg,M110-019-211-A-5.jpg,M110-019-211-A-6.jpg,M110-019-211-A-7.jpg,M110-019-211-A-8.jpg,M110-019-211-A-9.jpg",85W x 38.25D x 32.5H,,
M120-420-011-A,EXPRESSIONS SOFA,Caracole,Furniture > Living > Sofas,1075,2150,"Intriguing from every angle, this statement-making sofa offers the look of contemporary design yet gives you the feeling of being cradled within its arms. Its octagonal shape draws inspiration from the facets of a diamond as well as modern architecture. It sits elevated upon a wood plinth base, replicating the octagonal shape above, for an aesthetic of true originality. Enclosed within the sanctuary of this sumptuously upholstered piece you can finally relax in style.","M120-420-011-A-1.jpg,M120-420-011-A-2.jpg,M120-420-011-A-3.jpg,M120-420-011-A-4.jpg,M120-420-011-A-5.jpg,M120-420-011-A-6.jpg,M120-420-011-A-7.jpg,M120-420-011-A-8.jpg,M120-420-011-A-9.jpg,M120-420-011-A-10.jpg,M120-420-011-A-11.jpg",92.25W x 39.75D x 30H,,
M130-421-011-A,DA VITA SOFA,Caracole,Furniture > Living > Sofas,1440,2880,"Quintessential Italian elegance: this low, modern sofa features a comfortably curved back and subtly flared arms that beckon in a luxe cloud grey performance velvet. Its smooth silhouette is beautifully balanced on a plinth base, finished in Soft Silver paint for a hint of shimmer. Toss pillows add a fashion-forward accent in a menswear-inspired tweed and a contemporary woven pattern. Pairs perfectly with our Da Vita chair.","M130-421-011-A-1.jpg,M130-421-011-A-2.jpg,M130-421-011-A-3.jpg,M130-421-011-A-4.jpg,M130-421-011-A-5.jpg,M130-421-011-A-6.jpg,M130-421-011-A-7.jpg,M130-421-011-A-8.jpg,M130-421-011-A-9.jpg,M130-421-011-A-10.jpg",93W x 40D x 34.75H,,
SGU-017-211-A,THE WELL BALANCED SOFA,Caracole,Furniture > Living > Sofas,3095,6190,"The Well-Balanced Sofa was inspired by Italian design and offers beautifully tailored channel
tufting in a luxurious basketweave fabric in a shimmering Moonstone hue. This stylish vogue
detailing and cosmopolitan silhouette makes this sofa the perfect focal point to build a
spectacular room around in whichever chic city you're in across the globe. A tailored, thin gold
detail is incorporated into the sofa frame. Its squared arms are the perfect height for resting or
reading. Suspended off the ground by a continuous Majestic Gold framework, this sofa appears
to be lighter than air. This sofa's sophisticated lines look beautiful when floating in an interior.
Consider a pair of sofas in front of a fireplace or to enjoy a beautiful vista. It also pairs beautifully
with the Well-Balanced Chair and Ottoman and our seriously stylish Svelte chairs.","SGU-017-211-A-1.jpg,SGU-017-211-A-2.jpg,SGU-017-211-A-3.jpg,SGU-017-211-A-4.jpg,SGU-017-211-A-5.jpg,SGU-017-211-A-6.jpg,SGU-017-211-A-7.jpg,SGU-017-211-A-8.jpg,SGU-017-211-A-9.jpg,SGU-017-211-A-10.jpg,SGU-017-211-A-11.jpg",105W x 36.25D x 30.25H,,
SGU-021-011-A,MAIN EVENT,Caracole,Furniture > Living > Sofas,2468,4936,"With an iconic kidney shape, this sumptuous sofa offers enveloping comfort in a warm caramel-colored velvet. Its gracefully flowing form features a smooth back and bowed bench seat, with French seams for a distinctive accent. Bronze sabre-style legs elevate its curved wood base, finished in Duty Silver for a touch of luxe. Toss pillows in a shimmering cut velvet add a painterly stripe and pop of contrast.","SGU-021-011-A-1.jpg,SGU-021-011-A-2.jpg,SGU-021-011-A-3.jpg,SGU-021-011-A-4.jpg,SGU-021-011-A-5.jpg,SGU-021-011-A-6.jpg,SGU-021-011-A-7.jpg,SGU-021-011-A-8.jpg",99.75W x 42.75D x 34.5H,,
SGU-416-013-A,THE RIBBON SOFA,Caracole,Furniture > Living > Sofas,2475,4950,"Classically French with its soft camel-curved back and sweeping arms, The Ribbon Sofa is a thing of beauty, enhanced by the luxurious buff-colored velvet that surrounds the frame. The collection's signature deeply carved ribbon runs around the base of the sofa in a hand-applied Gold Bullion Leaf. The entire piece takes a welcoming position atop rounded trapeze feet.","SGU-416-013-A-1.jpg,SGU-416-013-A-2.jpg,SGU-416-013-A-3.jpg,SGU-416-013-A-4.jpg,SGU-416-013-A-5.jpg",102W x 35.5D x 34.25H,,
SGU-418-013-A,THE MADISON SOFA (LARGE),Caracole,Furniture > Living > Sofas,2743,5486,"Smart and stylish, this classic track arm sofa has clean lines and a gently sloping track arm that makes it a timeless design choice that's also supremely comfortable. Upholstered in a winter-white linen-blend fabric, it features crisply tailored pillows in a contrasting satin geometric pattern in rich tones of cream and gold. Comfortably entertaining a crowd has never been easier than with this tailored, large-scale sofa featuring three seat cushions and three tapered sets of back cushions.","SGU-418-013-A-1.jpg,SGU-418-013-A-2.jpg,SGU-418-013-A-3.jpg,SGU-418-013-A-4.jpg,SGU-418-013-A-5.jpg,SGU-418-013-A-6.jpg",102.5W x 41.75D x 31.75H,,
UPH-015-211-A,QUIT YOUR METAL-ING,Caracole,Furniture > Living > Sofas,2300,4600,"Crisp and clean, this stylish sofa offers a fashion-forward mix of materials that are distinctly Caracole. A stunning, wraparound detail in Tungsten metal was inspired by an iron gate we noted while traveling. A soothing menswear palette with suiting colors in grey and neutral and a sophisticated frame finished in Platinum give this inspiring silhouette a fresh, current look. Clad in a shimmery white boucle with boxed back cushions in a soft grey velvet and chic little bolsters that offer an interesting rough weave and a white, linear pattern that mimics winter mountaintops. This compelling silhouette's 360 degrees worth of details make it distinctively suited for rooms with floating seating arrangements.","UPH-015-211-A-1.jpg,UPH-015-211-A-2.jpg,UPH-015-211-A-3.jpg,UPH-015-211-A-4.jpg,UPH-015-211-A-5.jpg,UPH-015-211-A-6.jpg,UPH-015-211-A-7.jpg",84.5W x 35D x 29.25H,,
UPH-018-111-A,SHE'S A CHARMER,Caracole,Furniture > Living > Sofas,2355,4710,"Curvy in all the right places, there's no doubt this sofa is a charmer. Its rounded silhouette is pleasing to the eye and features deep stitched diamond tufting accented with opalescent glass beads that sparkle against its linen-like neutral fabric with just a touch of sheen. At the front of each arm, you'll find a beautiful Champagne Gold metal cuff that adds an extra touch of glamour like a woman's bangle bracelet. The curvaceous wood frame is finished in Champagne Reflections, which adds a designer detail and a touch of sparkle and complements the sofa's jeweled back. This divine sofa features a harmonious palette of cream, champagne, bronze and dusty plum, and offers a textural mix of velvets, sateens, and an Art Deco-inspired graphic pattern.","UPH-018-111-A-1.jpg,UPH-018-111-A-2.jpg,UPH-018-111-A-3.jpg,UPH-018-111-A-4.jpg,UPH-018-111-A-5.jpg,UPH-018-111-A-6.jpg,UPH-018-111-A-7.jpg",92W x 45.5D x 36.25H,,
UPH-019-011-A,CASUAL AFFAIR,Caracole,Furniture > Living > Sofas,1599,3198,"A Casual Affair illustrates how fashion informs home fashion. Drawing inspiration from the latest styles shown at NY Fashion Week, this captivating sofa showcases clean lines paired with a classic flow of draped material and layered pleats. Its sleek sloped arms feature a dressmaker skirt that falls open from the top of the arm front and back. Luxuriously soft, neutral accent pillows add a touch of tonal pattern. Relaxed, refreshed, and ever so classic, this sofa is a foundation piece for fine design.","UPH-019-011-A-1.jpg,UPH-019-011-A-2.jpg,UPH-019-011-A-3.jpg,UPH-019-011-A-4.jpg,UPH-019-011-A-5.jpg,UPH-019-011-A-6.jpg,UPH-019-011-A-7.jpg",90.5W x 41.25D x 29.75H,,
UPH-019-016-A,WELT PLAYED,Caracole,Furniture > Living > Sofas,1011,2022,"Drawing inspiration from Fashion Week in Paris, the Welt Played sofa offers modern styling brought to life with warmth and texture. The autumn colors and material combinations shown by major apparel design houses inspired this chair's tweed, chocolate, and spice combination. Tailored in a gray, menswear-influenced fabric, it features clean lines and linear forms outlined with contrasting welts in chocolate brown. The resulting aesthetic is one of understated sophistication. Collection includes a matching chair and sleeper with three different colorway options.","UPH-019-016-A-1.jpg,UPH-019-016-A-2.jpg,UPH-019-016-A-3.jpg,UPH-019-016-A-4.jpg,UPH-019-016-A-5.jpg,UPH-019-016-A-6.jpg,UPH-019-016-A-7.jpg,UPH-019-016-A-8.jpg",92W x 40D x 32.5H,,
UPH-019-016-B,WELT PLAYED,Caracole,Furniture > Living > Sofas,920,1840,"Drawing inspiration from Fashion Week in Paris, the Welt Played sofa offers modern styling brought to life with warmth and texture. Tailored in a smoky taupe performance fabric, it features clean lines and linear forms outlined with contrasting welts in a cream velvet. For a fashionable finishing touch, we've added accent pillows in a textured herringbone pattern and a cream-colored velvet to match the welt. The resulting aesthetic is one of understated sophistication. Collection includes a matching chair and sleeper with three different colorway options.","UPH-019-016-B-1.jpg,UPH-019-016-B-2.jpg,UPH-019-016-B-3.jpg,UPH-019-016-B-4.jpg,UPH-019-016-B-5.jpg,UPH-019-016-B-6.jpg,UPH-019-016-B-7.jpg,UPH-019-016-B-8.jpg,UPH-019-016-B-9.jpg,UPH-019-016-B-10.jpg,UPH-019-016-B-11.jpg",92W x 40D x 32.5H,,
UPH-019-016-C,WELT PLAYED,Caracole,Furniture > Living > Sofas,920,1840,"Drawing inspiration from Fashion Week in Paris, the Welt Played sofa offers modern styling brought to life with warmth and texture. Tailored in a brushed tweed fabric, it features clean lines and linear forms outlined with contrasting welts in charcoal billiard cloth. The resulting aesthetic is one of understated sophistication. For a fashionable finishing touch, we've added accent pillows in a stone-colored faux shearling and charcoal billiard cloth to match the welt. Collection includes a matching chair and sofa with three different colorway options.","UPH-019-016-C-1.jpg,UPH-019-016-C-2.jpg,UPH-019-016-C-3.jpg,UPH-019-016-C-4.jpg,UPH-019-016-C-5.jpg,UPH-019-016-C-6.jpg",92W x 40D x 32.5H,,
UPH-019-017-A,WELT PLAYED SLEEPER,Caracole,Furniture > Living > Sofas,1167,2334,"Drawing inspiration from Fashion Week in Paris, the Welt Played sofa offers modern styling brought to life with warmth and texture. The autumn colors and material combinations shown by major apparel design houses inspired this chair's tweed, chocolate, and spice combination. Tailored in a gray, menswear-influenced fabric, it features clean lines and linear forms outlined with contrasting welts in chocolate brown. The resulting aesthetic is one of understated sophistication. Collection includes a matching chair and sofa with three different colorway options.","UPH-019-017-A-1.jpg,UPH-019-017-A-2.jpg,UPH-019-017-A-3.jpg,UPH-019-017-A-4.jpg,UPH-019-017-A-5.jpg,UPH-019-017-A-6.jpg,UPH-019-017-A-7.jpg",83W x 40D x 32.5H,,
UPH-019-017-B,WELT PLAYED SLEEPER,Caracole,Furniture > Living > Sofas,1050,2100,"Drawing inspiration from Fashion Week in Paris, the Welt Played sofa offers modern styling brought to life with warmth and texture. Tailored in a smoky taupe performance fabric, it features clean lines and linear forms outlined with contrasting welts in a cream velvet. For a fashionable finishing touch, we've added accent pillows in a textured herringbone pattern and a cream-colored velvet. The resulting aesthetic is one of understated sophistication. Collection includes a matching chair and sofa with three different colorway options.","UPH-019-017-B-1.jpg,UPH-019-017-B-2.jpg",83W x 40D x 32.5H,,
UPH-019-017-C,WELT PLAYED SLEEPER,Caracole,Furniture > Living > Sofas,1050,2100,"Drawing inspiration from Fashion Week in Paris, the Welt Played Sleeper offers modern styling brought to life with warmth and texture. Tailored in a brushed tweed fabric, it features clean lines and linear forms outlined with contrasting welts in charcoal billiard cloth. The resulting aesthetic is one of understated sophistication. For a fashionable finishing touch, we've added accent pillows in a stone-colored faux shearling and charcoal billiard cloth to match the welt. Collection includes a matching chair and sofa with three different colorway options.",UPH-019-017-C-1.jpg,83W x 40D x 32.5H,,
UPH-019-111-A,PRETTY LITTLE THING,Caracole,Furniture > Living > Sofas,1576,3152,"It's impossible to miss the effervescent beauty this sofa adds to a room. Pretty from every angle, it boasts a svelte shape and distinguished silhouette. Upholstered in an ultra-plush fabric and accented with shades of complex neutrals, it presents the essence of refinement. Whisper-soft fabrics in the palest shades of neutrals complement its exquisite metallic finish and together they create an elegant respite from a hectic world. Fluted arms create instant glamour in Dusty Silver and are finished with metal ferrules in Champagne Gold. From every angle, this chair's shapely personality attracts attention and appreciation for its unique form originally inspired by the form of a favorite pair of strappy couture high-heels.","UPH-019-111-A-1.jpg,UPH-019-111-A-2.jpg,UPH-019-111-A-3.jpg,UPH-019-111-A-4.jpg,UPH-019-111-A-5.jpg,UPH-019-111-A-6.jpg,UPH-019-111-A-7.jpg",82W x 39.75D x 36.25H,,
UPH-020-012-A,OUTLINE SOFA,Caracole,Furniture > Living > Sofas,1623,3246,"Statement-making from every angle, this modern sofa features a striking silhouette, distinctly defined by continuous clean lines and a slim wood frame. Tailored to perfection in a woven linen fabric, its smooth upholstered back and welted seat cushions offer soft contrast to its Black Saddle finish. Poised on French cabriole-inspired legs, it offers sophistication, with cloud-like comfort. Accent pillows add depth and warm texture in a multicolor velvet. Style with a pair of matching Outline chairs.","UPH-020-012-A-1.jpg,UPH-020-012-A-2.jpg,UPH-020-012-A-3.jpg,UPH-020-012-A-4.jpg,UPH-020-012-A-5.jpg,UPH-020-012-A-6.jpg",90.5W x 40.5D x 30.25H,,
UPH-020-014-A,BASE LINE SOFA,Caracole,Furniture > Living > Sofas,1344,2688,"Warm and welcoming in a rich, camel-colored velvet, our Base Line sofa offers the perfect balance of clean modern lines and soft subtle curves. Resting on a Pepper-colored wood plinth leg, its smoothly upholstered silhouette features an expansive bench seat for comfortably accommodating guests. A beveled edge back treatment adds a sophisticated detail. Ground the look with velvet accent pillows in deeply saturated hues. Pair with our Base Line chair and matching Base Line ottoman.","UPH-020-014-A-1.jpg,UPH-020-014-A-2.jpg,UPH-020-014-A-3.jpg,UPH-020-014-A-4.jpg,UPH-020-014-A-5.jpg,UPH-020-014-A-6.jpg,UPH-020-014-A-7.jpg,UPH-020-014-A-8.jpg,UPH-020-014-A-9.jpg,UPH-020-014-A-10.jpg",90.5W x 38.5D x 31.75H,,
UPH-020-111-A,SPECIAL INVITATION SOFA,Caracole,Furniture > Living > Sofas,2138,4276,"With a classic silhouette influenced by French elegance, this sofa makes a gracious statement in a soothing oatmeal-colored performance fabric. Soft curves invite the eye, while cabriole legs and ribbon-like wood trim add impact in a metallic finish. Velvety pillows in varying shades of blue lend a look that's refined, yet stately. Pairs perfectly with the Special Invitation chair","UPH-020-111-A-1.jpg,UPH-020-111-A-2.jpg,UPH-020-111-A-3.jpg,UPH-020-111-A-4.jpg,UPH-020-111-A-5.jpg,UPH-020-111-A-6.jpg,UPH-020-111-A-7.jpg",110.5W x 40.5D x 35.75H,,
UPH-021-011-A,SWEET EMBRACE SOFA,Caracole,Furniture > Living > Sofas,1435,2870,"Dressed in a luxe, low-pile performance velvet, this curvaceous sofa introduces a svelte style with enveloping comfort. A welcoming design in a warm, neutral hue, it features a bowed bench seat and softly wrapping English roll arms with contemporary flair. Metallic accent pillows add a hint of shimmer, elevated by Soft Silver-finished legs, capped in a Whisper of Gold metal ferrules. Matching chair also available.","UPH-021-011-A-1.jpg,UPH-021-011-A-2.jpg,UPH-021-011-A-3.jpg,UPH-021-011-A-4.jpg,UPH-021-011-A-5.jpg,UPH-021-011-A-6.jpg,UPH-021-011-A-7.jpg,UPH-021-011-A-8.jpg",90.5W x 39.75D x 32H,,
UPH-021-012-A,YOU COMPLETE ME,Caracole,Furniture > Living > Sofas,1550,3100,"Complete an intimate space for conversation or larger area for entertaining with this sheltering sofa, perfect on its own or in pairs. Fine tailoring and pleated seams add a sophisticated note to its gently rounded frame, which appears to float on a recessed plinth base. Dressed in an easy-care chenille performance fabric with a luxuriously soft hand, it's the epitome of casual glamour. A tactile mix of throw pillows finishes the look with a hint of shimmer and pop of color in a painterly floral pattern. Matching chair also available.","UPH-021-012-A-1.jpg,UPH-021-012-A-2.jpg,UPH-021-012-A-3.jpg,UPH-021-012-A-4.jpg,UPH-021-012-A-5.jpg,UPH-021-012-A-6.jpg,UPH-021-012-A-7.jpg,UPH-021-012-A-8.jpg,UPH-021-012-A-9.jpg,UPH-021-012-A-10.jpg",96.5W x 38.75D x 30.25H,,
UPH-021-013-A,X FACTOR,Caracole,Furniture > Living > Sofas,1692,3384,"Make an elegant statement with this unforgettable sofa, eloquently mixing classic and contemporary design details. A metallic Charcoal Leaf finish accentuates its wood-trimmed silhouette, made modern with a carved crisscross pattern that draws the eye to gently sloping arms and splayed legs. Dressed in a fashionable herringbone performance fabric with a luxuriously soft hand, and feather-down toss pillows in a calming palette of blue and silver hues. Matching X factor chair also available.","UPH-021-013-A-1.jpg,UPH-021-013-A-2.jpg,UPH-021-013-A-3.jpg,UPH-021-013-A-4.jpg,UPH-021-013-A-5.jpg,UPH-021-013-A-6.jpg,UPH-021-013-A-7.jpg",91W x 39.25D x 34.25H,,
