sku,Name,Brand,Categories,Price,Description,Images,Length,Width,Height
CH4812,Chantant,Schonbek,Lighting > Chandeliers,4305,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 43in / 109cm
Height: 27in / 69cm
Depth/Extension: 22in / 56cm
Chain Length: 144in / 366cm
Hang Weight: 51lbs / 23kg
Tier Count: 1
Bulb Count: 8
Bulb Info: (8) GU10, 50 MAX, GU10**
Voltage: 110V","CH4812-1, CH4812-2",43,22,27
CH2412,Chantant,Schonbek,Lighting > Chandeliers,3355,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 24in / 61cm
Height: 28in / 71cm
Chain Length: 144in / 366cm
Hang Weight: 34lbs / 15.3kg
Tier Count: 1
Bulb Count: 6
Bulb Info: (6) GU10, 50 MAX, GU10**
Voltage: 110V","CH2412-1, CH2412-2",24,24,28
CH1813,Chantant,Schonbek,Lighting > Chandeliers,5225,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 21in / 53cm
Height: 70.25in / 178cm
Chain Length: 144in / 366cm
Hang Weight: 45.5lbs / 20.5kg
Tier Count: 1
Bulb Count: 5
Bulb Info: (5) GU10, 50 MAX, GU10**
Voltage: 110V","CH1813-1, CH1813-2",21,21,70.3
CH1812,Chantant,Schonbek,Lighting > Chandeliers,3825,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 21in / 53cm
Height: 41.5in / 105cm
Chain Length: 144in / 366cm
Hang Weight: 37lbs / 16.7kg
Tier Count: 1
Bulb Count: 5
Bulb Info: (5) GU10, 50 MAX, GU10**
Voltage: 110V","CH1812-1, CH1812-2",21,21,41.5
CH1212,Chantant,Schonbek,Lighting > Chandeliers,2025,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 14in / 36cm
Height: 35in / 89cm
Chain Length: 144in / 366cm
Hang Weight: 16lbs / 7.2kg
Tier Count: 1
Bulb Count: 4
Bulb Info: (4) GU10, 50 MAX, GU10**
Voltage: 110V","CH1212-1, CH1212-2",14,14,35
CH4803,Chantant,Schonbek,Lighting > Chandeliers,5725,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Close to Ceiling
Width/Length: 43in / 109cm
Height: 52.5in / 133cm
Depth/Extension: 22in / 56cm
Hang Weight: 61lbs / 27.5kg
Tier Count: 1
Bulb Count: 8
Bulb Info: (8) GU10, 35 MAX, GU10**
Voltage: 110V","CH4803-1, CH4803-2",43,22,52.5
CH2403,Chantant,Schonbek,Lighting > Chandeliers,5435,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Close to Ceiling
Width/Length: 24in / 61cm
Height: 79.5in / 202cm
Hang Weight: 54lbs / 24.3kg
Tier Count: 1
Bulb Count: 6
Bulb Info: (6) GU10, 35 MAX, GU10**
Voltage: 110V","CH2403-1, CH2403-2",24,24,79.5
CH2402,Chantant,Schonbek,Lighting > Flush Mount,2775,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Close to Ceiling
Width/Length: 24in / 61cm
Height: 28.5in / 72cm
Hang Weight: 32lbs / 14.4kg
Tier Count: 1
Bulb Count: 6
Bulb Info: (6) GU10, 35 MAX, GU10**
Voltage: 110V","CH2402-1, CH2402-2",24,24,28.5
CH0832,Chantant,Schonbek,Lighting > Wall Sconces,609,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Wall Sconce
Width/Length: 6.5in / 17cm
Height: 16in / 41cm
Depth/Extension: 6in / 15cm
Hang Weight: 5lbs / 2.3kg
Tier Count: 1
Bulb Count: 2
Bulb Info: (2) G9, 40 MAX, G9**
Voltage: 110V
","CH0832-1, CH0832-2",6.5,6,16
MX8346,Chatter,Schonbek,Lighting > Pendants,3795,"* MADE TO ORDER 

Choose your trim:
- Clear Crystals From Swarovski
- Heritage Crystal: Clear (H)

Choose your color:
- Polished Stainless Steel (-401)
- Gold Mirror (-301)

Type: Pendant
Width/Length: 32.5in / 83cm
Height: 8.5in / 22cm
Depth/Extension: 14in / 36cm
Chain Length: 144in / 366cm
Hang Weight: 18lbs / 8.1kg
Bulb Count: 7
Bulb Info: (7) E12, 40 MAX, G16-1/2**
Voltage: 110V / 220V","MX8346-1, MX8346-2",32.5,14,8.5
MX8349,Chatter,Schonbek,Lighting > Pendants,8635,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 
- Heritage Crystal: Clear (H) 

Choose your color: 
- Polished Stainless Steel (-401) 
- Gold Mirror (-301)

Type: Pendant
Width/Length: 36in / 91cm
Height: 8.5in / 22cm
Chain Length: 144in / 366cm
Hang Weight: 40lbs / 18kg
Bulb Count: 18
Bulb Info: (18) E12, 40 MAX, G16-1/2**
Voltage: 110V / 220V","MX8349-1, MX8349-2",36,36,8.5
MX8343,Chatter,Schonbek,Lighting > Pendants,5135,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 
- Heritage Crystal: Clear (H) 

Choose your color: 
- Polished Stainless Steel (-401) 
- Gold Mirror (-301)

Type: Pendant
Width/Length: 24in / 61cm
Height: 8.5in / 22cm
Chain Length: 144in / 366cm
Hang Weight: 26lbs / 11.7kg
Bulb Count: 12
Bulb Info: (12) E12, 40 MAX, G16-1/2**
Voltage: 110V / 220V","MX8343-1, MX8343-2",24,24,8.5
MX8340,Chatter,Schonbek,Lighting > Pendants,3495,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 
- Heritage Crystal: Clear (H) 

Choose your color: 
- Polished Stainless Steel (-401) 
- Gold Mirror (-301)

Type: Pendant
Width/Length: 36in / 91cm
Height: 10in / 25cm
Depth/Extension: 12in / 30cm
Chain Length: 144in / 366cm
Hang Weight: 28lbs / 12.6kg
Bulb Count: 12
Bulb Info: (12) E12, 40 MAX, G16-1/2**
Voltage: 110V / 220V","MX8340-1, MX8340-2",36,12,10
DR2412,Circulus,Schonbek,Lighting > Pendants,9245,"* MADE TO ORDER 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Heirloom Silver (-44) 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 24in / 61cm
Height: 44.5in / 113cm
Chain Length: 144in / 366cm
Hang Weight: 44lbs / 19.8kg
Bulb Count: 6
Bulb Info: (6) GU10, 50 MAX, GU10**
Voltage: 110V","DR2412-1, DR2412-2",24,24,44.5
DR1412,Circulus,Schonbek,Lighting > Pendants,4065,"* MADE TO ORDER 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Heirloom Silver (-44) 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 14in / 36cm
Height: 24.5in / 62cm
Chain Length: 144in / 366cm
Hang Weight: 22lbs / 9.9kg
Bulb Count: 4
Bulb Info: (4) GU10, 50 MAX, GU10**
Voltage: 110V
","DR1412-1, DR1412-2",14,14,24.5
SCE130D,Crystal Empire,Schonbek,Lighting > Pendants,13235,"* MADE TO ORDER 

Neoclassical in nature, this draped, leather chandelier’s structure softens the room. Its smooth sheen is punctuated by an iconic Swarovski crystal ring. Its symmetry and proportionality call to those with a modern take and a penchant for history. Often discovered in spiral stairways or over formal dining tabl

Choose your trim:
- Clear Crystals From Swarovski

Choose your color:
- White Pass Leather (-LW1)
- Chinook Leather (-LC1)
- Grizzly Black Leather (-LB1)
- Red Fox Leather (-LR1)
- Iceberg Leather (-LI1)
- Snowshoe Leather (-LS1)

Type: Pendant
Width/Length: 33.5in / 85cm
Height: 44.5in / 113cm
Chain Length: 144in / 366cm
Tier Count: 1
Light Temperature: 3000K
Bulb Count: 20
Bulb Info: (20) 3 MAX, LED*
Voltage: 110V / 220V / CCC","SCE130D-1, SCE130D-2",33.5,33.5,44.5
SCE120D,Crystal Empire,Schonbek,Lighting > Pendants,10755,"* MADE TO ORDER 

Neoclassical in nature, this draped, leather chandelier’s structure softens the room. Its smooth sheen is punctuated by an iconic Swarovski crystal ring. Its symmetry and proportionality call to those with a modern take and a penchant for history. Often discovered in spiral stairways or over formal dining tabl 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- White Pass Leather (-LW1) 
- Chinook Leather (-LC1) 
- Grizzly Black Leather (-LB1) 
- Red Fox Leather (-LR1) 
- Iceberg Leather (-LI1) 
- Snowshoe Leather (-LS1)

Type: Pendant
Width/Length: 27in / 69cm
Height: 36in / 91cm
Chain Length: 144in / 366cm
Tier Count: 1
Light Temperature: 3000K
Bulb Count: 16
Bulb Info: (16) 3 MAX, LED*
Voltage: 110V / 220V / CCC","SCE120D-1, SCE120D-2",27,27,36
RF2460,Riviera,Schonbek,Lighting > Pendants,10410,"* MADE TO ORDER

As glamorous as the French Riviera, with its
rocky cliffs and tony yacht clubs, this dazzling
chandelier is fit for royalty. Its pure geometry is
complemented by luxurious tiers of precisioncut crystals draping from a mirror-like stainless
steel ribbon. 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Brushed Stainless Steel (-16) 
- Polished Stainless Steel (-401)

Type: Chandelier
Width/Length: 24in / 61cm
Height: 43in / 109cm
Depth/Extension: 24in / 61cm
Chain Length: 144in / 366cm
Hang Weight: 97lbs / 43.7kg
Tier Count: 1
Bulb Count: 24
Bulb Info: (24) G9, 40 MAX, G9**
Voltage: 110V / 220V","RF2460-1, RF2460-2",24,24,43
AT1006,Helenia,Schonbek,Lighting > Chandeliers,2285,"*MADE TO ORDER

Exquisite yet unpretentious, the Helenia chandelier is a classic beauty designed with a unique balance of crystal and artfully cast metals. Slender, elegantly curved arms crafted from low carbon steel convey strength and grace in equal measure while delicate crystals reflect light as only a chandelier can. The tube holding the light sits atop detailed Italian cast brass bobeches in the shape of open flowers and the central column is fashioned from Bohemian hand cut crystal. With its thoughtfully crafted traditional elements, Helenia is a sophisticated focal point for formal entry foyers, dining rooms, and living rooms. Made in NY, USA.

Choose your trim:
- Clear Heritage Crystal

Choose your color:
- Heirloom Gold (-22)
- Antique Silver (-48)
- Black (-51)
- Heirloom Silver (-44)

SPECIFICATIONS 
Type: Chandelier 
Width/Length: 28in / 71cm 
Height: 30in / 76cm 
Chain Length: 40in / 102cm 
Hang Weight: 18lbs / 8.1kg 
Bulb Count: 6 
Bulb Info: (6) E12, 60 MAX, B10** 
Voltage: 110V 
*Bulb Included **Bulb Not Included","AT1006-1, AT1006-2, AT1006-3, AT1006-4, AT1006-5, AT1006-6",28,28,30
5799,Trilliane 12 Light Chandelier,Schonbek,Lighting > Chandeliers,4595,"*MADE TO ORDER 

A signature Schonbek chandelier, Trilliane
blends the grandeur of Antiquity with the
opulence of an all-crystal masterpiece.
Glimmering with inverted pendeloques, it is
created using a historically revolutionary
technique that evokes the rawness of mineral
crystal.

Choose your trim:
-Clear Crystals From Swarovski

Choose your color:
-Polished Silver (-40)

SPECIFICATIONS 
Type: Chandelier 
Width/Length: 24in / 61cm 
Height: 28in / 71cm 
Chain Length: 80in / 203cm 
Hang Weight: 22.5lbs / 10.1kg 
Tier Count: 1 
Bulb Count: 12 
Bulb Info: (12) E12, 60 MAX, B10** 
Voltage: 110V / 220V / CCC 
*Bulb Included **Bulb Not Included",5799-1,24,24,28
5891,Petit Crystal Deluxe Flush-Mount,Schonbek,Lighting > Flush Mount,589,"*MADE TO ORDER

These grandiose chandeliers, inspired by
classic Empire designs, feature an abundance
of angular crystals in myriad shapes. This
design will add pizzazz to more minimalist
spaces, or complement a highly glamourous decor. 

Choose your trim:
-Clear Crystals From Swarovski
-Clear Gemcut Crystal

Choose your color:
-Polished Silver (-40)
-Aurelia (-211)

SPECIFICATIONS 
Type: Close to Ceiling 
Width/Length: 10in / 25cm 
Height: 7in / 18cm 
Hang Weight: 4lbs / 1.8kg 
Tier Count: 1 
Bulb Count: 4 
Bulb Info: (4) E12, 40 MAX, G16-1/2** 
Voltage: 110V / 220V 
*Bulb Included **Bulb Not Included",5891-1,10,10,7
5892,Petit Crystal Deluxe Flush-Mount,Schonbek,Lighting > Flush Mount,759,"*MADE TO ORDER

These grandiose chandeliers, inspired by
classic Empire designs, feature an abundance
of angular crystals in myriad shapes. This
design will add pizzazz to more minimalist
spaces, or complement a highly glamourous
decor. 

Choose your trim:
-Clear Crystals From Swarovski
-Clear Gemcut Crystal

Choose your color:
-Polished Silver (-40)
-Aurelia (-211)

SPECIFICATIONS 
Type: Close to Ceiling 
Width/Length: 12in / 30cm 
Height: 8in / 20cm 
Hang Weight: 6lbs / 2.7kg 
Tier Count: 1 
Bulb Count: 5 
Bulb Info: (5) E12, 40 MAX, G16-1/2** 
Voltage: 110V / 220V 
*Bulb Included **Bulb Not Included",5892-1,12,12,8
